ID,ID2,Feature,Feature2,Category1,Category2,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,effect_distance,effect_distance_contrained,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_2,F_1,cp,sex,4.0,0.0,0.1,80.0,80.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.6,0.6,0.75,0.75,0.0,0.0
F_2,F_1,cp,sex,4.0,1.0,0.1,82.609,82.609,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,17.391,0.0,0.0,0.826,0.826,0.941,0.941,0.5,0.5
F_2,F_3,cp,trestbps,<=3.0,>=132.0,0.1,40.0,46.667,0,0,0.098792419159368,0.01046477039215262,0.6585046078685182,0.12499999999999997,0.010995822950218257,0.052216249986711066,6.667,53.333,0.06666666666666667,1.0,0.533,0.467,0.333,0.333,0.583,0.5
F_2,F_3,cp,trestbps,<=3.0,<=130.0,0.1,76.471,76.471,0,0,0.13971357903482584,0.01846724186850463,0.5498414147691576,0.3166666666666667,0.01859537576408441,0.0680012065642572,11.765,23.529,0.11764705882352941,1.0,0.118,0.235,0.25,0.5,0.077,0.154
F_2,F_3,cp,trestbps,4.0,>=132.0,0.1,83.333,83.333,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,16.667,0.0,0.0,0.75,0.75,1.0,1.0,0.4,0.4
F_2,F_3,cp,trestbps,4.0,<=130.0,0.1,81.25,81.25,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.812,0.812,0.857,0.857,0.5,0.5
F_2,F_4,cp,chol,<=3.0,<=243.0,0.1,55.0,65.0,0,0,0.13971357903482584,0.0,0.615139526564153,0.10989010989010989,0.01776304368102735,0.06625053718310478,10.0,35.0,0.1,1.0,0.35,0.35,0.25,0.5,0.375,0.312
F_2,F_4,cp,chol,<=3.0,>=244.0,0.1,66.667,66.667,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,33.333,0.0,0.0,0.25,0.25,0.333,0.333,0.222,0.222
F_2,F_4,cp,chol,4.0,<=243.0,0.1,81.25,81.25,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.75,0.75,0.909,0.909,0.4,0.4
F_2,F_4,cp,chol,4.0,>=244.0,0.1,83.333,83.333,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,16.667,0.0,0.0,0.833,0.833,0.9,0.9,0.5,0.5
F_2,F_5,cp,fbs,4.0,0.0,0.1,80.769,80.769,0,0,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,19.231,0.0,0.0,0.769,0.769,0.895,0.895,0.429,0.429
F_2,F_5,cp,fbs,4.0,1.0,0.1,100.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0
F_2,F_6,cp,restecg,4.0,0.0,0.1,75.0,75.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.667,0.667,1.0,1.0,0.429,0.429
F_2,F_6,cp,restecg,4.0,2.0,0.1,87.5,87.5,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.875,0.875,0.875,0.875,0,0
F_2,F_7,cp,thalach,<=3.0,<=153.0,0.1,70.0,80.0,0,0,0.098792419159368,0.015697155588228935,0.6255432421712243,0.1964285714285714,0.016027793129254963,0.06294665860813416,10.0,20.0,0.1,1.0,0.4,0.3,1.0,1.0,0.333,0.222
F_2,F_7,cp,thalach,<=3.0,>=154.0,0.1,54.545,54.545,0,0,0.13971357903482584,0.01427014144384449,0.6294651817966898,0.18749999999999994,0.014640838853614363,0.060355728484393606,9.091,45.455,0.09090909090909091,1.0,0.273,0.364,0.167,0.333,0.312,0.375
F_2,F_7,cp,thalach,4.0,<=153.0,0.1,94.444,83.333,0,0,0.13971357903482584,0.017441283986921033,0.47673129462279623,0.39215686274509803,0.01782297186146611,0.06654420583845269,11.111,16.667,0.1111111111111111,1.0,0.944,0.833,1.0,0.875,0.5,0.5
F_2,F_7,cp,thalach,4.0,>=154.0,0.1,60.0,60.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.5,0.5,0.6,0.6,0.4,0.4
F_2,F_8,cp,exang,4.0,0.0,0.1,64.286,64.286,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,35.714,0.0,0.0,0.643,0.643,0.75,0.75,0.5,0.5
F_2,F_8,cp,exang,4.0,1.0,0.1,100.0,100.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.929,0.929,1.0,1.0,0.0,0.0
F_2,F_9,cp,oldpeak,<=3.0,>=0.9,0.1,50.0,55.556,0,0,0.098792419159368,0.008720641993460515,0.6633249580710799,0.1130952380952381,0.009347933267917035,0.04801252655396204,5.556,44.444,0.05555555555555555,1.0,0.389,0.333,0.25,0.25,0.429,0.357
F_2,F_9,cp,oldpeak,<=3.0,<=0.8,0.1,71.429,64.286,0,0,0.098792419159368,0.011212253991592092,0.6367145399670133,0.17045454545454544,0.011793907907823344,0.054176671624945036,7.143,35.714,0.07142857142857142,1.0,0.214,0.286,0.333,0.333,0.182,0.273
F_2,F_9,cp,oldpeak,4.0,>=0.9,0.1,94.737,94.737,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,5.263,0.0,0.0,0.947,0.947,1.0,1.0,0.5,0.5
F_2,F_9,cp,oldpeak,4.0,<=0.8,0.1,55.556,55.556,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,44.444,0.0,0.0,0.444,0.444,0.5,0.5,0.4,0.4
F_2,F_10,cp,ca,<=3.0,<=1.0,0.1,62.069,58.621,0,0,0.17111348938666637,0.016238436815409242,0.6138163717624564,0.21818181818181806,0.01645770509460886,0.06399540267413512,10.345,41.379,0.10344827586206896,1.0,0.241,0.345,0.167,0.333,0.261,0.348
F_2,F_10,cp,ca,<=3.0,>=2.0,0.1,33.333,33.333,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
F_2,F_10,cp,ca,4.0,<=1.0,0.1,76.19,76.19,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,23.81,0.0,0.0,0.714,0.714,0.857,0.857,0.429,0.429
F_2,F_10,cp,ca,4.0,>=2.0,0.1,100.0,100.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0,0
F_2,F_11,cp,thal,4.0,3.0,0.1,75.0,75.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.5,0.5,0.75,0.75,0.25,0.25
F_2,F_11,cp,thal,4.0,6.0,0.1,100.0,100.0,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0
F_2,F_11,cp,thal,4.0,7.0,0.1,83.333,83.333,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,16.667,0.0,0.0,0.944,0.944,0.938,0.938,1.0,1.0
F_3,F_3,trestbps,trestbps,>=132.0,>=132.0,0.1,59.259,62.963,nan,0.016949152542372878,0.098792419159368,0.005813761328973683,0.6790398374650439,0.07486631016042782,0.006295457644149565,0.03955014428145057,3.704,37.037,0.037037037037037035,1.0,0.63,0.593,0.8,0.8,0.529,0.471
F_3,F_3,trestbps,trestbps,<=130.0,<=130.0,0.1,78.788,78.788,nan,0.016949152542372878,0.13971357903482584,0.009513427629229652,0.6629935441317959,0.11437908496732027,0.010056751448182197,0.049942209653226245,6.061,21.212,0.06060606060606061,1.0,0.455,0.515,0.722,0.778,0.133,0.2
F_3,F_0,trestbps,age,<=130.0,0.0,0.1,73.333,66.667,0,0,0.098792419159368,0.01046477039215262,0.6575959492214292,0.12698412698412698,0.01102610679041398,0.052234250484317436,6.667,33.333,0.06666666666666667,1.0,0.533,0.6,0.7,0.7,0.2,0.4
F_3,F_0,trestbps,age,<=130.0,1.0,0.1,83.333,83.333,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,16.667,0.0,0.0,0.389,0.389,0.75,0.75,0.1,0.1
F_3,F_1,trestbps,sex,<=130.0,0.0,0.1,87.5,87.5,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.125,0.125,0.5,0.5,0.0,0.0
F_3,F_1,trestbps,sex,<=130.0,1.0,0.1,76.0,80.0,0,0,0.098792419159368,0.006278862235291566,0.6775074858941581,0.0787878787878788,0.006812198421936686,0.04102018992084018,4.0,20.0,0.04,1.0,0.56,0.6,0.75,0.812,0.222,0.222
F_3,F_2,trestbps,cp,>=132.0,<=3.0,0.1,40.0,46.667,0,0,0.098792419159368,0.01046477039215262,0.6585046078685182,0.12499999999999997,0.010995822950218257,0.052216249986711066,6.667,53.333,0.06666666666666667,1.0,0.533,0.467,0.333,0.333,0.583,0.5
F_3,F_2,trestbps,cp,>=132.0,4.0,0.1,83.333,83.333,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,16.667,0.0,0.0,0.75,0.75,1.0,1.0,0.4,0.4
F_3,F_2,trestbps,cp,<=130.0,<=3.0,0.1,76.471,76.471,0,0,0.13971357903482584,0.01846724186850463,0.5498414147691576,0.3166666666666667,0.01859537576408441,0.0680012065642572,11.765,23.529,0.11764705882352941,1.0,0.118,0.235,0.25,0.5,0.077,0.154
F_3,F_2,trestbps,cp,<=130.0,4.0,0.1,81.25,81.25,0,0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,18.75,0.0,0.0,0.812,0.812,0.857,0.857,0.5,0.5
