Fold,swap_proportion,Feature,Shap,Importance
4,0.5,c_charge_degree,15.956031640512965,0.08433463142289283
4,0.7,sex,20.144574566362785,0.10671914848700911
4,0.7,age,49.023419405701944,0.6169475411372888
4,0.7,race,15.591877106017963,0.09553209033526092
4,0.7,priors_count,24.278572726997435,0.09646658861754832
4,0.7,c_charge_degree,22.533023695041827,0.08433463142289283
5,0.1,sex,2.660826635261642,0.0803463684785671
5,0.1,age,7.5129270674862365,0.6749555508115933
5,0.1,race,2.677643141463745,0.09820386056945078
5,0.1,priors_count,3.4499374063312755,0.09794273330263073
5,0.1,c_charge_degree,4.289811949675573,0.04855148683775796
5,0.3,sex,8.216482336035625,0.0803463684785671
5,0.3,age,21.925126895672506,0.6749555508115933
5,0.3,race,7.526019163692554,0.09820386056945078
5,0.3,priors_count,10.770794834270472,0.09794273330263073
5,0.3,c_charge_degree,11.905459381402403,0.04855148683775796
5,0.5,sex,14.40762953416988,0.0803463684785671
5,0.5,age,36.42592777825509,0.6749555508115933
5,0.5,race,12.966931639861235,0.09820386056945078
5,0.5,priors_count,17.930985013733807,0.09794273330263073
5,0.5,c_charge_degree,19.196592444345956,0.04855148683775796
5,0.7,sex,20.183538601654412,0.0803463684785671
5,0.7,age,51.01208197826054,0.6749555508115933
5,0.7,race,18.580359150898786,0.09820386056945078
5,0.7,priors_count,25.02914675216875,0.09794273330263073
5,0.7,c_charge_degree,26.684716569648014,0.04855148683775796
6,0.1,sex,2.7656156628564346,0.096177213840511
6,0.1,age,8.770507309440273,0.6725361596684988
6,0.1,race,2.188851814527299,0.0703757854558487
6,0.1,priors_count,3.7384498701122224,0.08158345275644452
6,0.1,c_charge_degree,3.128238275000987,0.07932738827869704
6,0.3,sex,7.912352311512493,0.096177213840511
6,0.3,age,22.48577737793414,0.6725361596684988
6,0.3,race,6.575591604704736,0.0703757854558487
6,0.3,priors_count,10.007372477531815,0.08158345275644452
6,0.3,c_charge_degree,9.582376935900493,0.07932738827869704
6,0.5,sex,13.252589687296492,0.096177213840511
6,0.5,age,34.496159803717894,0.6725361596684988
6,0.5,race,10.808122130791535,0.0703757854558487
6,0.5,priors_count,16.930192452713513,0.08158345275644452
6,0.5,c_charge_degree,16.820657213008026,0.07932738827869704
6,0.7,sex,20.237651260565574,0.096177213840511
6,0.7,age,48.5651754751606,0.6725361596684988
6,0.7,race,15.619974469844719,0.0703757854558487
6,0.7,priors_count,24.04529501347391,0.08158345275644452
6,0.7,c_charge_degree,23.510938673637675,0.07932738827869704
7,0.1,sex,2.669344156491276,0.10337917478974615
7,0.1,age,5.730798478333623,0.6407995500160472
7,0.1,race,2.3952549159685312,0.08967340964972159
7,0.1,priors_count,3.358526012432767,0.08465212853658069
7,0.1,c_charge_degree,3.1208381727066232,0.08149573700790454
7,0.3,sex,7.687439181278581,0.10337917478974615
7,0.3,age,20.68188328928238,0.6407995500160472
7,0.3,race,7.805885297541704,0.08967340964972159
7,0.3,priors_count,10.67130545248149,0.08465212853658069
7,0.3,c_charge_degree,9.76345574426486,0.08149573700790454
7,0.5,sex,13.077685943959489,0.10337917478974615
7,0.5,age,33.198211816696805,0.6407995500160472
7,0.5,race,12.682205961800326,0.08967340964972159
7,0.5,priors_count,16.856579578666445,0.08465212853658069
7,0.5,c_charge_degree,16.385746204285823,0.08149573700790454
7,0.7,sex,19.297811175813525,0.10337917478974615
7,0.7,age,44.96084600738406,0.6407995500160472
7,0.7,race,17.99256793940235,0.08967340964972159
7,0.7,priors_count,22.887686672259722,0.08465212853658069
7,0.7,c_charge_degree,22.596671199871956,0.08149573700790454
8,0.1,sex,2.730765907276339,0.09126317702423535
8,0.1,age,6.562059875480506,0.6737652868272942
8,0.1,race,1.8474923334524644,0.07467267901691267
8,0.1,priors_count,2.946797554923057,0.07051181405973451
8,0.1,c_charge_degree,2.6895391975352743,0.0897870430718234
8,0.3,sex,8.886401298447998,0.09126317702423535
8,0.3,age,22.617584957780213,0.6737652868272942
8,0.3,race,5.817441378644417,0.07467267901691267
8,0.3,priors_count,9.472228214257099,0.07051181405973451
8,0.3,c_charge_degree,8.55777669512925,0.0897870430718234
8,0.5,sex,15.182185859890307,0.09126317702423535
8,0.5,age,37.99686685630122,0.6737652868272942
8,0.5,race,9.970276275481488,0.07467267901691267
8,0.5,priors_count,16.309345828272104,0.07051181405973451
8,0.5,c_charge_degree,13.63132935889441,0.0897870430718234
8,0.7,sex,20.76871950465351,0.09126317702423535
8,0.7,age,52.008605710134375,0.6737652868272942
8,0.7,race,14.479698858714213,0.07467267901691267
8,0.7,priors_count,22.250893775458565,0.07051181405973451
8,0.7,c_charge_degree,19.678005667519237,0.0897870430718234
9,0.1,sex,3.511975351951306,0.08864143541026102
9,0.1,age,6.652381990290042,0.6657813931051306
9,0.1,race,1.9623972737861677,0.08152031374034663
9,0.1,priors_count,3.656644025014863,0.07883759233977312
9,0.1,c_charge_degree,3.5980720652922984,0.08521926540448868
9,0.3,sex,9.278401654463314,0.08864143541026102
9,0.3,age,19.70302857000411,0.6657813931051306
9,0.3,race,5.884472894126879,0.08152031374034663
9,0.3,priors_count,10.547826115693615,0.07883759233977312
9,0.3,c_charge_degree,10.929265808267656,0.08521926540448868
9,0.5,sex,14.990034708356433,0.08864143541026102
9,0.5,age,34.5674368239308,0.6657813931051306
9,0.5,race,10.230519534122655,0.08152031374034663
9,0.5,priors_count,17.608681773315872,0.07883759233977312
9,0.5,c_charge_degree,18.083926756525926,0.08521926540448868
9,0.7,sex,21.495572543230736,0.08864143541026102
9,0.7,age,48.26466575767888,0.6657813931051306
9,0.7,race,13.94882585052723,0.08152031374034663
9,0.7,priors_count,24.182082650476687,0.07883759233977312
9,0.7,c_charge_degree,25.475068699022234,0.08521926540448868
