ID,Feature,Category,swap_proportion,Acc,Acc_after,distortion_multiple,distortion_feature,Distortion_hellinger,Distortion_wasserstein,cramers_v_distortion,total_variation_distortion,Distortion_kl,Distortion_js,hellinger_div,wasserstein_div,cramers_v_div,total_variation_div,KL_div,JS_Div,Casuality,Importance,SP,SP_after,TPR,TPR_after,FPR,FPR_after
F_10,ca,>=2.0,0.1,80.0,80.0,0.008385419135105602,0.01694915254237288,0.8121538371746783,0.03256668739949816,0.8170914783333716,0.2693877551020407,0.3953022128252202,0.21076419420943432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0,1.0,1.0,1.0,1.0,1.0
F_11,thal,3.0,0.1,66.667,66.667,0.009090909090909092,0.21666666666666667,0.08146905910551792,7.386444338412791e-05,0.7289372005161951,0.0322278298485941,0.6740733103433862,0.21808251843028617,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,33.333,0.333,0.333,0.5,0.5,0.292,0.292
F_11,thal,6.0,0.1,75.0,100.0,0.009090909090909092,0.21666666666666667,0.08146905910551792,7.386444338412791e-05,0.7289372005161951,0.0322278298485941,0.6740733103433862,0.21808251843028617,0.098792419159368,0.039242888970572334,0.5,0.4166666666666667,0.03331961939160101,0.09117547428307024,25.0,0.0,0.75,0.5,1.0,1.0,0.5,0.0
F_11,thal,7.0,0.1,76.0,76.0,0.009090909090909092,0.21666666666666667,0.08146905910551792,7.386444338412791e-05,0.7289372005161951,0.0322278298485941,0.6740733103433862,0.21808251843028617,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,24.0,0.72,0.72,0.8,0.8,0.4,0.4
F_0,age,0.0,0.3,64.706,61.765,0.02727272727272727,0.3,0.41914073710447747,0.0,0.362649746980485,0.34615384615384603,0.051325368858876036,0.11269130886824615,0.098792419159368,0.004616810467126158,0.6850650183905047,0.059523809523809576,0.005037612065852584,0.03537417438635019,2.941,38.235,0.618,0.588,0.765,0.706,0.471,0.471
F_0,age,1.0,0.3,80.769,76.923,0.02727272727272727,0.3,0.41914073710447747,0.0,0.362649746980485,0.34615384615384603,0.051325368858876036,0.11269130886824615,0.098792419159368,0.00603736753393421,0.6783234474692019,0.07670454545454546,0.006526859851858186,0.040264268038001205,3.846,23.077,0.385,0.423,0.727,0.727,0.133,0.2
F_1,sex,0.0,0.3,75.0,75.0,0.02727272727272727,0.3,0.41914073710447747,0.02616192598038155,0.3595803029496207,0.3181818181818184,0.05130570878692776,0.1131630770148363,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.375,0.375,0.75,0.75,0.25,0.25
F_1,sex,1.0,0.3,70.455,70.455,0.02727272727272727,0.3,0.41914073710447747,0.02616192598038155,0.3595803029496207,0.3181818181818184,0.05130570878692776,0.1131630770148363,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,29.545,0.568,0.568,0.75,0.75,0.35,0.35
F_2,cp,<=3.0,0.3,62.5,65.625,0.0002338694619689409,0.016949152542372878,0.6441723865768446,0.0008259853016875035,0.748923180542259,0.07961014317750567,2.0794896728457015,0.46516992107131905,0.17111348938666637,0.004905361121321542,0.6139899776691163,0.14347826086956517,0.016531257450938017,0.063927764052023,9.375,34.375,0.281,0.312,0.286,0.429,0.28,0.28
F_2,cp,4.0,0.3,82.143,75.0,0.0002338694619689409,0.016949152542372878,0.6441723865768446,0.0008259853016875035,0.748923180542259,0.07961014317750567,2.0794896728457015,0.46516992107131905,0.197584838318736,0.022424507983184187,0.5738190417570044,0.2909090909090909,0.021761017063730327,0.07359311066837268,14.286,25.0,0.786,0.643,0.905,0.762,0.429,0.286
F_3,trestbps,>=132.0,0.3,62.963,62.963,0.004446200754182939,0.01694915254237288,0.0,0.0,0.9540195762627542,0.05281151471741545,nan,nan,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,37.037,0.593,0.593,0.8,0.8,0.471,0.471
F_3,trestbps,<=130.0,0.3,78.788,75.758,0.004446200754182939,0.01694915254237288,0.0,0.0,0.9540195762627542,0.05281151471741545,nan,nan,0.098792419159368,0.004756713814614829,0.6852833426171311,0.05902777777777778,0.005187354828809583,0.035860773374190344,3.03,24.242,0.455,0.485,0.722,0.722,0.133,0.2
F_4,chol,<=243.0,0.3,67.647,67.647,0.02115339164572086,0.016949152542372878,0.0,0.0,0.9887214438141533,0.06489083184123542,nan,nan,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,32.353,0.471,0.471,0.692,0.692,0.333,0.333
F_4,chol,>=244.0,0.3,75.0,75.0,0.02115339164572086,0.016949152542372878,0.0,0.0,0.9887214438141533,0.06489083184123542,nan,nan,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.542,0.542,0.769,0.769,0.273,0.273
F_5,fbs,0.0,0.3,70.0,70.0,0.02727272727272727,0.3,0.41914073710447747,0.026161925980381556,0.24525573579398632,0.7000000000000003,0.043934363539232094,0.10374173326877321,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.52,0.52,0.72,0.72,0.32,0.32
F_5,fbs,1.0,0.3,80.0,80.0,0.02727272727272727,0.3,0.41914073710447747,0.026161925980381556,0.24525573579398632,0.7000000000000003,0.043934363539232094,0.10374173326877321,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,20.0,0.5,0.5,1.0,1.0,0.286,0.286
F_6,restecg,0.0,0.3,63.636,63.636,0.02727272727272727,0.48333333333333334,1.0201721734161369,0.019863758292450392,0.48215164711506003,0.2727272727272727,0.43980577128817055,0.31046040644914125,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,36.364,0.424,0.424,0.625,0.625,0.36,0.36
F_6,restecg,2.0,0.3,81.481,81.481,0.02727272727272727,0.48333333333333334,1.0201721734161369,0.019863758292450392,0.48215164711506003,0.2727272727272727,0.43980577128817055,0.31046040644914125,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,18.519,0.63,0.63,0.8,0.8,0.143,0.143
F_7,thalach,<=153.0,0.3,85.714,85.714,0.00957714958017258,0.01694915254237288,0.0,0.0,0.9849928961056361,0.04100565704603607,nan,nan,0.13971357903482584,0.011212253991592095,0.6426845869171514,0.15873015873015872,0.011764851727942723,0.0541071577663245,7.143,14.286,0.75,0.679,1.0,0.941,0.364,0.273
F_7,thalach,>=154.0,0.3,59.375,62.5,0.00957714958017258,0.01694915254237288,0.0,0.0,0.9849928961056361,0.04100565704603607,nan,nan,0.098792419159368,0.004905361121321542,0.6816170258374599,0.06818181818181818,0.005352617692770621,0.03648792781294149,3.125,37.5,0.312,0.344,0.364,0.455,0.286,0.286
F_8,exang,0.0,0.3,58.537,60.976,0.02727272727272727,0.3,0.41914073710447747,0.02092954078430525,0.3653647249203595,0.4814814814814813,0.04772856868891078,0.10835904179786755,0.098792419159368,0.003828574533714373,0.6889557853488398,0.049411764705882336,0.004227971851531939,0.032290899763595074,2.439,39.024,0.415,0.39,0.5,0.5,0.37,0.333
F_8,exang,1.0,0.3,100.0,100.0,0.02727272727272727,0.3,0.41914073710447747,0.02092954078430525,0.3653647249203595,0.4814814814814813,0.04772856868891078,0.10835904179786755,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.737,0.737,1.0,1.0,0.0,0.0
F_9,oldpeak,>=0.9,0.3,72.973,75.676,0.02590441206889791,0.016949152542372878,1.2349086556570392,0.008923598931374666,0.9723086994021866,0.22252747252747265,1.1383066907731707,0.3871668980380486,0.098792419159368,0.004242474483305113,0.6854345735730478,0.058461538461538405,0.004647184407416278,0.033995747521241196,2.703,24.324,0.676,0.649,0.857,0.857,0.438,0.375
F_9,oldpeak,<=0.8,0.3,69.565,65.217,0.02590441206889791,0.016949152542372878,1.2349086556570392,0.008923598931374666,0.9723086994021866,0.22252747252747265,1.1383066907731707,0.3871668980380486,0.098792419159368,0.00682485025575171,0.6682152556676454,0.10084033613445378,0.007373178798173653,0.04283585178591009,4.348,34.783,0.261,0.304,0.429,0.429,0.188,0.25
F_10,ca,<=1.0,0.3,70.0,68.0,0.021067454567334495,0.01694915254237288,1.3012526281277434,0.07222535203421565,0.6931280307400933,0.4212121212121211,0.9380914941826771,0.34905512926260884,0.17111348938666637,0.003139431117645781,0.6599423942427668,0.07993730407523505,0.01053558073147182,0.05107039266656277,6.0,32.0,0.42,0.44,0.65,0.65,0.267,0.3
F_10,ca,>=2.0,0.3,77.778,77.778,0.021067454567334495,0.01694915254237288,1.3012526281277434,0.07222535203421565,0.6931280307400933,0.4212121212121211,0.9380914941826771,0.34905512926260884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.222,1.0,1.0,1.0,1.0,1.0,1.0
F_11,thal,3.0,0.3,58.333,58.333,0.02727272727272727,0.95,0.17608287404139988,0.0001477281789809743,0.527100196350974,0.10264747935980814,6.744950034168531,0.4829918387309517,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,41.667,0.333,0.333,0.25,0.25,0.35,0.35
F_11,thal,6.0,0.3,75.0,50.0,0.02727272727272727,0.95,0.17608287404139988,0.0001477281789809743,0.527100196350974,0.10264747935980814,6.744950034168531,0.4829918387309517,0.098792419159368,0.039242888970572334,0.5,0.4166666666666667,0.03331961939160087,0.0911754742830706,25.0,50.0,0.75,0.5,1.0,0.5,0.5,0.5
F_11,thal,7.0,0.3,76.0,76.0,0.02727272727272727,0.95,0.17608287404139988,0.0001477281789809743,0.527100196350974,0.10264747935980814,6.744950034168531,0.4829918387309517,0.13971357903482584,0.012557724470583141,0.6393427281885603,0.16666666666666669,0.01303361853434368,0.05694473784260395,8.0,24.0,0.72,0.64,0.8,0.75,0.4,0.2
F_0,age,0.0,0.5,64.706,64.706,0.04545454545454544,0.5,0.5411083648409142,0.0,0.018096583591367493,0.5769230769230769,0.0855422814314603,0.14548385416967866,0.13971357903482584,0.009233620934252316,0.6629493037626863,0.11428571428571432,0.009774061743931625,0.04927660568237521,5.882,35.294,0.618,0.559,0.765,0.706,0.471,0.412
F_0,age,1.0,0.5,80.769,76.923,0.04545454545454544,0.5,0.5411083648409142,0.0,0.018096583591367493,0.5769230769230769,0.0855422814314603,0.14548385416967866,0.098792419159368,0.00603736753393421,0.6783234474692019,0.07670454545454546,0.006526859851858186,0.040264268038001205,3.846,23.077,0.385,0.423,0.727,0.727,0.133,0.2
F_1,sex,0.0,0.5,75.0,75.0,0.04545454545454544,0.5,0.5411083648409142,0.03139431117645786,0.035232866050759114,0.47727272727272735,0.08820009814522795,0.14662711096138334,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.375,0.375,0.75,0.75,0.25,0.25
F_1,sex,1.0,0.5,70.455,70.455,0.04545454545454544,0.5,0.5411083648409142,0.03139431117645786,0.035232866050759114,0.47727272727272735,0.08820009814522795,0.14662711096138334,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,29.545,0.568,0.568,0.75,0.75,0.35,0.35
F_2,cp,<=3.0,0.5,62.5,65.625,0.0004223704498305418,0.016949152542372878,0.9306470658447187,0.003419530512510785,0.5874293893170215,0.14026292335115859,4.991648995388255,0.6926200990638499,0.17111348938666637,0.004905361121321542,0.6139899776691163,0.14347826086956517,0.016531257450938017,0.063927764052023,9.375,34.375,0.281,0.312,0.286,0.429,0.28,0.28
F_2,cp,4.0,0.5,82.143,71.429,0.0004223704498305418,0.016949152542372878,0.9306470658447187,0.003419530512510785,0.5874293893170215,0.14026292335115859,4.991648995388255,0.6926200990638499,0.22090656490199947,0.028030634978980243,0.544528812742702,0.34090909090909094,0.026070494004004262,0.08056768382918958,17.857,28.571,0.786,0.607,0.905,0.714,0.429,0.286
F_3,trestbps,>=132.0,0.5,62.963,74.074,0.007725410907376712,0.016949152542372885,0.0,0.0,0.9554512903029609,0.06756791469881884,nan,nan,0.17111348938666637,0.017441283986921036,0.6242161296912773,0.20089285714285715,0.017453976251291872,0.06586012048614268,11.111,25.926,0.593,0.481,0.8,0.8,0.471,0.294
F_3,trestbps,<=130.0,0.5,78.788,75.758,0.007725410907376712,0.016949152542372885,0.0,0.0,0.9554512903029609,0.06756791469881884,nan,nan,0.17111348938666637,0.014270141443844482,0.6401843996644799,0.16666666666666674,0.014608189858117755,0.06021077887573701,9.091,24.242,0.455,0.545,0.722,0.778,0.133,0.267
F_4,chol,<=243.0,0.5,68.571,74.286,0.0355337484519673,0.016949152542372874,0.0,0.0,0.9887214438141533,0.08584978915806685,nan,nan,0.13971357903482584,0.0,0.6629960738491001,0.05718954248366013,0.010096006937948928,0.04998003378180293,5.714,25.714,0.486,0.486,0.714,0.786,0.333,0.286
F_4,chol,>=244.0,0.5,75.0,75.0,0.0355337484519673,0.016949152542372874,0.0,0.0,0.9887214438141533,0.08584978915806685,nan,nan,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.542,0.542,0.769,0.769,0.273,0.273
F_5,fbs,0.0,0.5,70.0,70.0,0.04545454545454544,0.5,0.5411083648409142,0.047091466764686805,0.059654998627189405,0.8571428571428577,0.06713502253561904,0.13004963403462805,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,30.0,0.52,0.52,0.72,0.72,0.32,0.32
F_5,fbs,1.0,0.5,80.0,80.0,0.04545454545454544,0.5,0.5411083648409142,0.047091466764686805,0.059654998627189405,0.8571428571428577,0.06713502253561904,0.13004963403462805,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,20.0,0.5,0.5,1.0,1.0,0.286,0.286
F_6,restecg,0.0,0.5,63.636,63.636,0.04545454545454544,0.7,1.1399915200980637,0.05174269708323669,0.34473123472710265,0.3888888888888886,0.5068447333751941,0.34583584955822744,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,36.364,0.424,0.424,0.625,0.625,0.36,0.36
F_6,restecg,2.0,0.5,81.481,81.481,0.04545454545454544,0.7,1.1399915200980637,0.05174269708323669,0.34473123472710265,0.3888888888888886,0.5068447333751941,0.34583584955822744,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,18.519,0.63,0.63,0.8,0.8,0.143,0.143
F_7,thalach,<=153.0,0.5,85.714,85.714,0.018257464700907597,0.016949152542372878,0.0,0.0,0.9835153543875541,0.0748605351776416,nan,nan,0.13971357903482584,0.011212253991592095,0.6426845869171514,0.15873015873015872,0.011764851727942723,0.0541071577663245,7.143,14.286,0.75,0.679,1.0,0.941,0.364,0.273
F_7,thalach,>=154.0,0.5,59.375,59.375,0.018257464700907597,0.016949152542372878,0.0,0.0,0.9835153543875541,0.0748605351776416,nan,nan,0.13971357903482584,0.009810722242643084,0.6565321642986127,0.1287878787878788,0.010361146176520175,0.05076373495556712,6.25,40.625,0.312,0.375,0.364,0.455,0.286,0.333
F_8,exang,0.0,0.5,58.537,60.976,0.04545454545454544,0.5,0.5411083648409142,0.03662669637253419,0.03957910141923501,0.6666666666666662,0.07565907716275201,0.1380447033012413,0.098792419159368,0.003828574533714373,0.6889557853488398,0.049411764705882336,0.004227971851531939,0.032290899763595074,2.439,39.024,0.415,0.39,0.5,0.5,0.37,0.333
F_8,exang,1.0,0.5,100.0,100.0,0.04545454545454544,0.5,0.5411083648409142,0.03662669637253419,0.03957910141923501,0.6666666666666662,0.07565907716275201,0.1380447033012413,0.0,0.0,0.7071067811865475,0.0,0.0,0.0,0.0,0.0,0.737,0.737,1.0,1.0,0.0,0.0
F_9,oldpeak,>=0.9,0.5,72.973,81.081,0.03531591362662828,0.01694915254237288,1.4379509170001181,0.032643090064935674,0.9637139714325135,0.3708608756512948,1.1797146134576055,0.43869781174390604,0.22090656490199947,0.021212372416525585,0.6007514091861106,0.24705882352941183,0.02067866602362021,0.0717346648719229,13.514,18.919,0.676,0.541,0.857,0.81,0.438,0.188
F_9,oldpeak,<=0.8,0.5,69.565,65.217,0.03531591362662828,0.01694915254237288,1.4379509170001181,0.032643090064935674,0.9637139714325135,0.3708608756512948,1.1797146134576055,0.43869781174390604,0.17111348938666637,0.02047455076725513,0.5953405577875872,0.25490196078431376,0.020108317562909237,0.07074303559567358,13.043,34.783,0.261,0.391,0.429,0.571,0.188,0.312
F_10,ca,<=1.0,0.5,70.0,74.0,0.03813458575323754,0.016949152542372874,1.6521624686259115,0.10424252751797762,0.5720510247098751,0.5809523809523809,1.2277141031350844,0.46032551552006057,0.24199101739560827,0.006278862235291575,0.601546184663472,0.15975422427035327,0.020977510104177872,0.07202350178825834,12.0,26.0,0.42,0.38,0.65,0.65,0.267,0.2
F_10,ca,>=2.0,0.5,87.5,87.5,0.03813458575323754,0.016949152542372874,1.6521624686259115,0.10424252751797762,0.5720510247098751,0.5809523809523809,1.2277141031350844,0.46032551552006057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,1.0,1.0,1.0,1.0,1.0,1.0
F_11,thal,3.0,0.5,58.824,58.824,0.04545454545454544,1.5,0.22564747830136989,0.00066477665374568,0.3399337440788123,0.1678949193688225,12.280064368695594,0.6620095528925876,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,41.176,0.294,0.294,0.25,0.25,0.308,0.308
F_11,thal,6.0,0.5,75.0,75.0,0.04545454545454544,1.5,0.22564747830136989,0.00066477665374568,0.3399337440788123,0.1678949193688225,12.280064368695594,0.6620095528925876,0.13971357903482584,0.07848577794114467,0.31622776601683794,0.6666666666666667,0.04484030558641616,0.10652774468364579,50.0,25.0,0.75,0.25,1.0,0.5,0.5,0.0
F_11,thal,7.0,0.5,76.0,80.0,0.04545454545454544,1.5,0.22564747830136989,0.00066477665374568,0.3399337440788123,0.1678949193688225,12.280064368695594,0.6620095528925876,0.098792419159368,0.006278862235291566,0.6726600054185873,0.09027777777777778,0.006800338785061906,0.041134976247964,4.0,20.0,0.72,0.68,0.8,0.8,0.4,0.2
F_0,age,0.0,0.7,64.706,64.706,0.06363636363636364,0.7,0.6402480515402849,0.01046477039215262,0.3742697169310832,0.7666666666666672,0.11996878481366537,0.17301195306158604,0.13971357903482584,0.009233620934252316,0.6629493037626863,0.11428571428571432,0.009774061743931625,0.04927660568237521,5.882,35.294,0.618,0.559,0.765,0.706,0.471,0.412
F_0,age,1.0,0.7,80.769,76.923,0.06363636363636364,0.7,0.6402480515402849,0.01046477039215262,0.3742697169310832,0.7666666666666672,0.11996878481366537,0.17301195306158604,0.098792419159368,0.00603736753393421,0.6783234474692019,0.07670454545454546,0.006526859851858186,0.040264268038001205,3.846,23.077,0.385,0.423,0.727,0.727,0.133,0.2
F_1,sex,0.0,0.7,75.0,75.0,0.06363636363636364,0.7,0.6402480515402849,0.04709146676468679,0.3595803029496207,0.6818181818181819,0.11676085990691516,0.16705187135005245,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.375,0.375,0.75,0.75,0.25,0.25
F_1,sex,1.0,0.7,70.455,70.455,0.06363636363636364,0.7,0.6402480515402849,0.04709146676468679,0.3595803029496207,0.6818181818181819,0.11676085990691516,0.16705187135005245,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,29.545,0.568,0.568,0.75,0.75,0.35,0.35
F_2,cp,<=3.0,0.7,62.5,68.75,0.0006227788411931294,0.01694915254237288,1.2337285582606599,0.008204497082651717,0.5075674618593343,0.20320855614973266,7.232723400072062,0.8480642969308646,0.24199101739560827,0.019621444485286167,0.5236900247432769,0.30100334448160526,0.03054397969141273,0.0869952945564785,18.75,31.25,0.281,0.406,0.286,0.714,0.28,0.32
F_2,cp,4.0,0.7,82.143,64.286,0.0006227788411931294,0.01694915254237288,1.2337285582606599,0.008204497082651717,0.5075674618593343,0.20320855614973266,7.232723400072062,0.8480642969308646,0.2613801725141405,0.039242888970572334,0.48924605479008165,0.42832167832167833,0.03335568894966717,0.09120339681683015,25.0,35.714,0.786,0.536,0.905,0.619,0.429,0.286
F_3,trestbps,>=132.0,0.7,62.963,70.37,0.00971701380768778,0.016949152542372878,0.0,0.0,0.9495357633379903,0.08438657976506297,nan,nan,0.197584838318736,0.023255045315894722,0.5956833971812706,0.2583333333333333,0.022321576666854588,0.07451598824206193,14.815,29.63,0.593,0.444,0.8,0.7,0.471,0.294
F_3,trestbps,<=130.0,0.7,78.788,69.697,0.00971701380768778,0.016949152542372878,0.0,0.0,0.9495357633379903,0.08438657976506297,nan,nan,0.22090656490199947,0.02378356907307414,0.5927489783638191,0.26388888888888895,0.022755086384004527,0.07521868817974192,15.152,30.303,0.455,0.606,0.722,0.778,0.133,0.4
F_4,chol,<=243.0,0.7,70.588,73.529,0.05160689541801281,0.016949152542372885,0.0,0.0,0.9883264482338465,0.11936139257281429,nan,nan,0.098792419159368,0.004616810467126158,0.6859943405700354,0.05718954248366014,0.005046480492404172,0.03534304746301748,2.941,26.471,0.5,0.529,0.733,0.8,0.316,0.316
F_4,chol,>=244.0,0.7,75.0,75.0,0.05160689541801281,0.016949152542372885,0.0,0.0,0.9883264482338465,0.11936139257281429,nan,nan,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,25.0,0.542,0.542,0.769,0.769,0.273,0.273
